order_id,order_date,customer_id,product_id,quantity,unit_price,sales,profit,city,region,segment
O008032,2025-12-28,C0192,P012,5,4613.19,23065.95,6698.15,Lucknow,North,Consumer
O008033,2026-03-27,C0500,P036,2,77896.27,155792.54,49877.64,Chennai,South,Consumer
O008034,2026-04-27,C0176,P064,6,79575.94,477455.64,158403.48,Mumbai,West,Corporate
O008035,2026-03-03,C0160,P063,1,13464.38,13464.38,5521.72,Jaipur,North,Consumer
O008036,2025-09-11,C0023,P070,2,10141.2,20282.4,4469.34,Kolkata,East,Home Office
O008037,2025-12-29,C0039,P069,4,61032.2,244128.8,47160.16,Chennai,South,Consumer
O008038,2026-01-18,C0174,P001,5,55441.98,277209.9,59815.65000000002,Bhopal,Central,Consumer
O008039,2025-10-24,C0333,P027,6,45602.9,273617.4,85138.74,Jaipur,North,Consumer
O008040,2025-01-13,C0106,P012,3,4613.19,13839.57,4018.89,Mumbai,West,Corporate
O008041,2025-03-28,C0359,P002,1,38624.92,38624.92,14796.56,Delhi,North,Consumer
O008042,2025-03-14,C0164,P002,5,38624.92,193124.6,73982.8,Kolkata,East,Corporate
O008043,2025-08-07,C0402,P056,1,79160.58,79160.58,33063.15,Bhopal,Central,Consumer
O008044,2026-03-19,C0071,P099,5,83318.99,416594.95,118680.9,Mumbai,West,Corporate
O008045,2025-08-16,C0188,P015,2,74385.42,148770.84,32758.52,Delhi,North,Home Office
O008046,2025-07-18,C0386,P044,7,8155.53,57088.71,14503.79,Pune,West,Corporate
O008047,2026-01-02,C0117,P050,1,50189.25,50189.25,21297.14,Pune,West,Corporate
O008048,2025-07-15,C0051,P065,3,32631.52,97894.56,24765.84,Lucknow,North,Corporate
O008049,2025-06-08,C0306,P071,7,54180.31,379262.17,158183.13,Jaipur,North,Consumer
O008050,2026-06-12,C0406,P084,7,12225.42,85577.94,20562.01,Chandigarh,North,Home Office
O008051,2026-03-06,C0396,P030,5,22708.06,113540.3,46808.4,Chennai,South,Corporate
O008052,2025-09-26,C0146,P082,5,7760.23,38801.15,8062.9,Jaipur,North,Consumer
O008053,2026-03-07,C0431,P001,5,55441.98,277209.9,59815.65000000002,Lucknow,North,Home Office
O008054,2025-04-24,C0021,P041,4,62487.13,249948.52,98817.32,Bhopal,Central,Home Office
O008055,2025-08-28,C0440,P063,2,13464.38,26928.76,11043.44,Chandigarh,North,Consumer
O008056,2026-06-23,C0057,P001,6,55441.98,332651.88,71778.78000000003,Delhi,North,Consumer
O008057,2025-10-07,C0139,P025,5,66273.23,331366.15,91632.5,Bhopal,Central,Consumer
O008058,2025-03-04,C0070,P067,2,66343.2,132686.4,42535.3,Ahmedabad,West,Consumer
O008059,2025-12-21,C0233,P074,4,70172.93,280691.72,103926.96,Bhopal,Central,Consumer
O008060,2025-10-16,C0119,P050,5,50189.25,250946.25,106485.7,Ahmedabad,West,Consumer
O008061,2026-05-14,C0120,P096,1,72358.05,72358.05,29528.78,Pune,West,Corporate
O008062,2025-07-21,C0363,P012,2,4613.19,9226.38,2679.26,Bhopal,Central,Corporate
O008063,2026-05-19,C0479,P052,2,48055.61,96111.22,28395.46,Kolkata,East,Consumer
O008064,2025-07-31,C0060,P082,6,7760.23,46561.38,9675.48,Lucknow,North,Corporate
O008065,2025-07-26,C0022,P089,7,20337.91,142365.37,31414.32,Mumbai,West,Consumer
O008066,2025-11-30,C0093,P028,1,72905.03,72905.03,23697.36,Ahmedabad,West,Corporate
O008067,2025-12-07,C0260,P036,5,77896.27,389481.35,124694.1,Pune,West,Corporate
O008068,2026-03-12,C0006,P041,7,62487.13,437409.91,172930.31,Chandigarh,North,Consumer
O008069,2025-05-28,C0428,P096,1,72358.05,72358.05,29528.78,Bhopal,Central,Home Office
O008070,2026-02-01,C0230,P052,6,48055.61,288333.66,85186.38,Lucknow,North,Consumer
O008071,2026-03-12,C0354,P001,5,55441.98,277209.9,59815.65000000002,Kolkata,East,Corporate
O008072,2025-03-23,C0377,P059,1,65835.37,65835.37,17694.41,Pune,West,Home Office
O008073,2025-08-22,C0372,P087,6,541.1,3246.6,1415.7,Jaipur,North,Home Office
O008074,2025-04-17,C0294,P018,5,48589.08,242945.4,82020.6,Bhopal,Central,Consumer
O008075,2026-05-27,C0398,P079,1,24189.5,24189.5,5419.37,Chennai,South,Consumer
O008076,2025-02-13,C0399,P038,4,72139.76,288559.04,79007.88,Hyderabad,South,Home Office
O008077,2025-12-24,C0469,P011,7,4784.18,33489.26,13491.03,Bhopal,Central,Corporate
O008078,2025-08-22,C0460,P038,7,72139.76,504978.32,138263.79,Bengaluru,South,Home Office
O008079,2025-09-12,C0176,P034,7,32304.09,226128.63,59890.04,Mumbai,West,Corporate
O008080,2025-10-24,C0240,P065,4,32631.52,130526.08,33021.12,Hyderabad,South,Consumer
O008081,2025-09-26,C0190,P017,7,20184.37,141290.59,54067.02,Lucknow,North,Home Office
O008082,2025-10-26,C0487,P047,5,68091.08,340455.4,98631.9,Kolkata,East,Home Office
O008083,2025-03-25,C0483,P012,4,4613.19,18452.76,5358.52,Bengaluru,South,Consumer
O008084,2025-05-31,C0435,P054,7,64952.37,454666.59,106484.7,Bengaluru,South,Consumer
O008085,2025-07-23,C0082,P063,2,13464.38,26928.76,11043.44,Delhi,North,Home Office
O008086,2025-12-26,C0157,P023,1,71716.38,71716.38,14793.92,Chennai,South,Home Office
O008087,2025-03-28,C0380,P040,2,53827.37,107654.74,40068.88,Kolkata,East,Home Office
O008088,2025-08-25,C0339,P081,4,56609.95,226439.8,62150.08,Hyderabad,South,Corporate
O008089,2025-04-16,C0325,P092,7,59364.42,415550.94,92977.57,Lucknow,North,Home Office
O008090,2026-03-23,C0239,P088,5,51535.17,257675.85,60193.05,Delhi,North,Home Office
O008091,2025-10-18,C0498,P011,5,4784.18,23920.9,9636.45,Chandigarh,North,Consumer
O008092,2025-09-29,C0143,P066,1,47040.17,47040.17,9278.31,Chennai,South,Home Office
O008093,2026-06-01,C0208,P040,5,53827.37,269136.85,100172.2,Delhi,North,Consumer
O008094,2026-06-13,C0474,P071,3,54180.31,162540.93,67792.77,Hyderabad,South,Home Office
O008095,2026-03-23,C0500,P085,7,16911.5,118380.5,24164.77,Chennai,South,Consumer
O008096,2025-12-20,C0381,P073,5,1124.74,5623.7,1840.85,Kolkata,East,Consumer
O008097,2025-12-02,C0195,P089,5,20337.91,101689.55,22438.8,Kolkata,East,Corporate
O008098,2025-11-15,C0371,P008,7,78288.81,548021.67,222116.72,Pune,West,Corporate
O008099,2026-06-04,C0473,P011,2,4784.18,9568.36,3854.58,Pune,West,Consumer
O008100,2025-10-31,C0347,P065,3,32631.52,97894.56,24765.84,Chennai,South,Corporate
O008101,2025-10-10,C0274,P020,4,44557.1,178228.4,75310.16,Delhi,North,Home Office
O008102,2026-01-05,C0157,P035,6,25290.75,151744.5,29409.36,Chennai,South,Home Office
O008103,2025-10-01,C0235,P061,2,64834.23,129668.46,48879.24,Mumbai,West,Consumer
O008104,2025-10-15,C0281,P026,2,66232.37,132464.74,54796.8,Chandigarh,North,Home Office
O008105,2026-04-11,C0471,P047,7,68091.08,476637.56,138084.66,Ahmedabad,West,Corporate
O008106,2026-02-20,C0373,P090,3,4940.14,14820.42,3464.13,Bhopal,Central,Consumer
O008107,2025-01-21,C0073,P032,4,19829.84,79319.36,27823.0,Chennai,South,Corporate
O008108,2026-06-27,C0383,P093,1,3489.65,3489.65,1380.22,Delhi,North,Corporate
O008109,2026-01-11,C0045,P013,6,57886.28,347317.68,119379.96,Delhi,North,Consumer
O008110,2025-03-23,C0469,P043,5,11298.17,56490.85,16050.05,Bhopal,Central,Corporate
O008111,2026-05-26,C0346,P100,5,4708.17,23540.85,6676.1,Bhopal,Central,Corporate
O008112,2025-03-20,C0197,P099,4,83318.99,333275.96,94944.72,Pune,West,Consumer
O008113,2026-05-05,C0182,P050,1,50189.25,50189.25,21297.14,Bengaluru,South,Home Office
O008114,2025-08-26,C0120,P068,7,32040.45,224283.15,41180.51,Pune,West,Corporate
O008115,2025-01-22,C0305,P052,6,48055.61,288333.66,85186.38,Bhopal,Central,Corporate
O008116,2026-04-16,C0180,P062,1,31007.19,31007.19,11320.76,Delhi,North,Home Office
O008117,2025-03-29,C0317,P001,1,55441.98,55441.98,11963.130000000005,Bengaluru,South,Home Office
O008118,2025-11-03,C0332,P052,4,48055.61,192222.44,56790.92,Bhopal,Central,Consumer
O008119,2025-01-16,C0248,P035,1,25290.75,25290.75,4901.56,Chennai,South,Corporate
O008120,2025-05-13,C0345,P075,2,39019.9,78039.8,25798.02,Jaipur,North,Corporate
O008121,2025-11-02,C0204,P065,5,32631.52,163157.6,41276.4,Ahmedabad,West,Home Office
O008122,2025-11-19,C0019,P044,6,8155.53,48933.18,12431.82,Bhopal,Central,Corporate
O008123,2025-11-10,C0404,P070,7,10141.2,70988.4,15642.69,Chandigarh,North,Consumer
O008124,2025-08-27,C0285,P056,2,79160.58,158321.16,66126.3,Lucknow,North,Consumer
O008125,2025-09-26,C0085,P044,2,8155.53,16311.06,4143.94,Bengaluru,South,Corporate
O008126,2025-08-29,C0478,P046,6,11748.68,70492.08,13471.2,Mumbai,West,Home Office
O008127,2026-02-01,C0453,P022,6,78617.57,471705.42,199644.36,Chennai,South,Home Office
O008128,2026-05-13,C0445,P014,7,27083.8,189586.6,59488.1,Kolkata,East,Home Office
O008129,2025-01-27,C0148,P063,5,13464.38,67321.9,27608.6,Ahmedabad,West,Corporate
O008130,2025-07-17,C0263,P066,2,47040.17,94080.34,18556.62,Chandigarh,North,Consumer
O008131,2026-05-28,C0293,P093,1,3489.65,3489.65,1380.22,Pune,West,Corporate
O008132,2025-11-07,C0409,P085,1,16911.5,16911.5,3452.11,Bhopal,Central,Home Office
O008133,2025-12-22,C0185,P092,6,59364.42,356186.52,79695.06,Hyderabad,South,Home Office
O008134,2025-03-29,C0014,P088,4,51535.17,206140.68,48154.44,Delhi,North,Home Office
O008135,2025-12-28,C0438,P091,4,78868.39,315473.56,76196.56,Hyderabad,South,Corporate
O008136,2026-06-30,C0306,P031,6,40661.34,243968.04,82324.56,Jaipur,North,Consumer
O008137,2026-05-12,C0468,P069,3,61032.2,183096.6,35370.12,Bengaluru,South,Home Office
O008138,2025-10-30,C0464,P001,3,55441.98,166325.94,35889.390000000014,Chandigarh,North,Consumer
O008139,2025-01-08,C0289,P072,4,50034.87,200139.48,52987.72,Mumbai,West,Consumer
O008140,2025-12-23,C0083,P077,5,66427.49,332137.45,139544.6,Jaipur,North,Home Office
O008141,2026-01-12,C0221,P028,3,72905.03,218715.09,71092.08,Chandigarh,North,Consumer
O008142,2026-03-27,C0253,P014,3,27083.8,81251.4,25494.9,Chandigarh,North,Consumer
O008143,2025-09-23,C0300,P087,4,541.1,2164.4,943.8,Bhopal,Central,Consumer
O008144,2025-08-08,C0475,P051,1,52404.79,52404.79,21158.5,Lucknow,North,Consumer
O008145,2026-04-23,C0324,P035,3,25290.75,75872.25,14704.68,Bhopal,Central,Home Office
O008146,2025-08-09,C0218,P031,1,40661.34,40661.34,13720.76,Pune,West,Consumer
O008147,2025-12-26,C0384,P030,4,22708.06,90832.24,37446.72,Ahmedabad,West,Consumer
O008148,2025-03-31,C0464,P082,3,7760.23,23280.69,4837.74,Chandigarh,North,Consumer
O008149,2025-02-26,C0336,P026,3,66232.37,198697.11,82195.2,Mumbai,West,Consumer
O008150,2025-08-11,C0388,P017,3,20184.37,60553.11,23171.58,Kolkata,East,Consumer
O008151,2025-10-24,C0022,P078,5,84748.18,423740.9,90094.1,Mumbai,West,Consumer
O008152,2025-12-08,C0089,P006,1,12493.03,12493.03,2840.17,Bengaluru,South,Consumer
O008153,2025-08-04,C0374,P080,6,9117.15,54702.9,9859.74,Lucknow,North,Home Office
O008154,2026-02-22,C0001,P025,6,66273.23,397639.38,109959.0,Bhopal,Central,Home Office
O008155,2026-03-23,C0254,P003,6,20177.37,121064.22,30093.66,Bengaluru,South,Consumer
O008156,2026-05-01,C0114,P081,5,56609.95,283049.75,77687.6,Kolkata,East,Corporate
O008157,2025-02-28,C0314,P001,5,55441.98,277209.9,59815.65000000002,Pune,West,Corporate
O008158,2025-09-17,C0130,P088,7,51535.17,360746.19,84270.27,Lucknow,North,Consumer
O008159,2025-11-10,C0146,P040,2,53827.37,107654.74,40068.88,Jaipur,North,Consumer
O008160,2025-12-19,C0211,P006,5,12493.03,62465.15,14200.85,Delhi,North,Consumer
O008161,2026-01-05,C0334,P095,5,63361.38,316806.9,88673.25,Chandigarh,North,Home Office
O008162,2026-06-10,C0106,P047,4,68091.08,272364.32,78905.52,Mumbai,West,Corporate
O008163,2025-02-01,C0238,P069,4,61032.2,244128.8,47160.16,Ahmedabad,West,Corporate
O008164,2025-02-02,C0468,P068,2,32040.45,64080.9,11765.86,Bengaluru,South,Home Office
O008165,2025-12-03,C0469,P031,1,40661.34,40661.34,13720.76,Bhopal,Central,Corporate
O008166,2025-01-21,C0009,P022,7,78617.57,550322.99,232918.42,Lucknow,North,Corporate
O008167,2025-06-06,C0377,P062,3,31007.19,93021.57,33962.28,Pune,West,Home Office
O008168,2025-05-23,C0238,P054,7,64952.37,454666.59,106484.7,Ahmedabad,West,Corporate
O008169,2026-05-05,C0296,P069,1,61032.2,61032.2,11790.04,Bhopal,Central,Corporate
O008170,2026-03-07,C0496,P001,2,55441.98,110883.96,23926.26000000001,Bhopal,Central,Home Office
O008171,2025-06-30,C0405,P001,7,55441.98,388093.86000000004,83741.91000000003,Bhopal,Central,Home Office
O008172,2025-04-23,C0147,P036,5,77896.27,389481.35,124694.1,Kolkata,East,Home Office
O008173,2026-02-25,C0272,P008,2,78288.81,156577.62,63461.92,Bhopal,Central,Consumer
O008174,2026-06-30,C0192,P080,6,9117.15,54702.9,9859.74,Lucknow,North,Consumer
O008175,2025-08-26,C0069,P094,7,10688.52,74819.64,23476.67,Ahmedabad,West,Home Office
O008176,2025-01-06,C0068,P014,4,27083.8,108335.2,33993.2,Kolkata,East,Corporate
O008177,2026-04-16,C0048,P054,4,64952.37,259809.48,60848.4,Mumbai,West,Home Office
O008178,2025-04-19,C0488,P027,3,45602.9,136808.7,42569.37,Pune,West,Consumer
O008179,2026-05-04,C0113,P044,7,8155.53,57088.71,14503.79,Lucknow,North,Consumer
O008180,2026-01-31,C0457,P046,5,11748.68,58743.4,11226.0,Jaipur,North,Home Office
O008181,2025-07-24,C0122,P047,4,68091.08,272364.32,78905.52,Hyderabad,South,Home Office
O008182,2026-02-25,C0237,P045,1,7255.16,7255.16,1431.42,Kolkata,East,Corporate
O008183,2025-08-25,C0451,P076,7,25719.67,180037.69,36371.37,Ahmedabad,West,Consumer
O008184,2025-03-18,C0028,P027,6,45602.9,273617.4,85138.74,Kolkata,East,Consumer
O008185,2025-03-03,C0274,P001,3,55441.98,166325.94,35889.390000000014,Delhi,North,Home Office
O008186,2026-01-13,C0057,P017,4,20184.37,80737.48,30895.44,Delhi,North,Consumer
O008187,2026-02-08,C0145,P082,3,7760.23,23280.69,4837.74,Bengaluru,South,Corporate
O008188,2026-06-28,C0265,P073,7,1124.74,7873.18,2577.19,Pune,West,Home Office
O008189,2025-05-28,C0294,P097,5,62464.02,312320.1,124265.55,Bhopal,Central,Consumer
O008190,2025-03-25,C0468,P015,4,74385.42,297541.68,65517.04,Bengaluru,South,Home Office
O008191,2025-02-25,C0393,P090,6,4940.14,29640.84,6928.26,Chennai,South,Corporate
O008192,2025-10-18,C0136,P035,1,25290.75,25290.75,4901.56,Kolkata,East,Corporate
O008193,2025-11-22,C0018,P062,5,31007.19,155035.95,56603.8,Delhi,North,Corporate
O008194,2025-11-09,C0457,P079,2,24189.5,48379.0,10838.74,Jaipur,North,Home Office
O008195,2025-02-16,C0402,P086,5,55810.37,279051.85,122848.7,Bhopal,Central,Consumer
O008196,2025-11-19,C0218,P086,1,55810.37,55810.37,24569.74,Pune,West,Consumer
O008197,2026-06-19,C0271,P023,3,71716.38,215149.14,44381.76,Hyderabad,South,Corporate
O008198,2026-04-08,C0298,P094,4,10688.52,42754.08,13415.24,Delhi,North,Home Office
O008199,2025-07-29,C0310,P092,3,59364.42,178093.26,39847.53,Pune,West,Home Office
O008200,2025-04-11,C0021,P023,1,71716.38,71716.38,14793.92,Bhopal,Central,Home Office
O008201,2026-03-29,C0155,P088,3,51535.17,154605.51,36115.83,Mumbai,West,Corporate
O008202,2026-04-09,C0408,P099,4,83318.99,333275.96,94944.72,Kolkata,East,Corporate
O008203,2025-03-19,C0210,P064,6,79575.94,477455.64,158403.48,Chandigarh,North,Corporate
O008204,2025-09-17,C0029,P017,6,20184.37,121106.22,46343.16,Pune,West,Home Office
O008205,2025-04-05,C0141,P077,1,66427.49,66427.49,27908.92,Kolkata,East,Corporate
O008206,2026-01-10,C0235,P092,6,59364.42,356186.52,79695.06,Mumbai,West,Consumer
O008207,2026-04-30,C0356,P032,4,19829.84,79319.36,27823.0,Delhi,North,Corporate
O008208,2026-02-06,C0365,P060,1,28412.52,28412.52,5893.92,Chandigarh,North,Consumer
O008209,2025-08-04,C0183,P039,5,68388.95,341944.75,104691.5,Bhopal,Central,Home Office
O008210,2025-10-22,C0287,P002,2,38624.92,77249.84,29593.12,Hyderabad,South,Consumer
O008211,2026-06-14,C0479,P077,3,66427.49,199282.47,83726.76,Kolkata,East,Consumer
O008212,2025-02-17,C0138,P090,3,4940.14,14820.42,3464.13,Ahmedabad,West,Consumer
O008213,2025-03-23,C0002,P099,5,83318.99,416594.95,118680.9,Pune,West,Consumer
O008214,2026-02-14,C0496,P005,3,5732.18,17196.54,4978.44,Bhopal,Central,Home Office
O008215,2026-06-04,C0027,P091,5,78868.39,394341.95,95245.7,Bengaluru,South,Home Office
O008216,2025-04-23,C0419,P083,2,2542.64,5085.28,1957.72,Delhi,North,Consumer
O008217,2025-02-02,C0122,P001,5,55441.98,277209.9,59815.65000000002,Hyderabad,South,Home Office
O008218,2025-09-24,C0215,P059,4,65835.37,263341.48,70777.64,Lucknow,North,Consumer
O008219,2025-09-12,C0112,P011,7,4784.18,33489.26,13491.03,Lucknow,North,Consumer
O008220,2026-01-31,C0298,P057,3,10024.43,30073.29,12820.8,Delhi,North,Home Office
O008221,2025-06-24,C0189,P042,6,59082.26,354493.56,77139.9,Kolkata,East,Consumer
O008222,2026-01-10,C0350,P067,1,66343.2,66343.2,21267.65,Pune,West,Corporate
O008223,2025-01-11,C0401,P028,7,72905.03,510335.21,165881.52,Bengaluru,South,Home Office
O008224,2026-02-18,C0090,P095,6,63361.38,380168.28,106407.9,Hyderabad,South,Corporate
O008225,2025-11-06,C0302,P021,4,70857.3,283429.2,123566.72,Kolkata,East,Home Office
O008226,2025-03-10,C0045,P060,1,28412.52,28412.52,5893.92,Delhi,North,Consumer
O008227,2026-06-08,C0086,P020,1,44557.1,44557.1,18827.54,Chennai,South,Corporate
O008228,2025-04-15,C0402,P051,3,52404.79,157214.37,63475.5,Bhopal,Central,Consumer
O008229,2025-09-15,C0475,P080,6,9117.15,54702.9,9859.74,Lucknow,North,Consumer
O008230,2025-06-12,C0014,P064,4,79575.94,318303.76,105602.32,Delhi,North,Home Office
O008231,2025-04-01,C0158,P006,7,12493.03,87451.21,19881.19,Kolkata,East,Consumer
O008232,2025-12-08,C0407,P098,1,23072.83,23072.83,5960.31,Bhopal,Central,Consumer
O008233,2025-01-12,C0034,P084,4,12225.42,48901.68,11749.72,Mumbai,West,Home Office
O008234,2025-09-23,C0387,P077,7,66427.49,464992.43,195362.44,Pune,West,Consumer
O008235,2025-07-15,C0467,P067,4,66343.2,265372.8,85070.6,Chennai,South,Corporate
O008236,2025-01-20,C0147,P063,6,13464.38,80786.28,33130.32,Kolkata,East,Home Office
O008237,2026-03-13,C0206,P005,3,5732.18,17196.54,4978.44,Kolkata,East,Corporate
O008238,2025-01-08,C0346,P013,6,57886.28,347317.68,119379.96,Bhopal,Central,Corporate
O008239,2025-05-26,C0007,P092,1,59364.42,59364.42,13282.51,Lucknow,North,Consumer
O008240,2026-04-04,C0066,P059,4,65835.37,263341.48,70777.64,Bengaluru,South,Corporate
O008241,2025-01-26,C0494,P075,4,39019.9,156079.6,51596.04,Lucknow,North,Corporate
O008242,2025-10-24,C0462,P057,2,10024.43,20048.86,8547.2,Pune,West,Consumer
O008243,2026-02-17,C0196,P036,4,77896.27,311585.08,99755.28,Bengaluru,South,Corporate
O008244,2025-03-22,C0082,P097,1,62464.02,62464.02,24853.11,Delhi,North,Home Office
O008245,2026-02-06,C0339,P015,6,74385.42,446312.52,98275.56,Hyderabad,South,Corporate
O008246,2026-03-11,C0215,P046,7,11748.68,82240.76,15716.4,Lucknow,North,Consumer
O008247,2025-01-22,C0317,P015,5,74385.42,371927.1,81896.3,Bengaluru,South,Home Office
O008248,2026-06-29,C0126,P070,3,10141.2,30423.6,6704.01,Bhopal,Central,Corporate
O008249,2026-04-18,C0470,P010,7,9887.42,69211.94,30750.16,Delhi,North,Home Office
O008250,2025-01-10,C0054,P039,7,68388.95,478722.65,146568.1,Delhi,North,Home Office
O008251,2025-06-02,C0030,P052,7,48055.61,336389.27,99384.11,Ahmedabad,West,Home Office
O008252,2025-06-07,C0387,P070,2,10141.2,20282.4,4469.34,Pune,West,Consumer
O008253,2025-04-20,C0313,P049,2,80416.62,160833.24,61371.8,Hyderabad,South,Consumer
O008254,2026-05-22,C0279,P083,3,2542.64,7627.92,2936.58,Ahmedabad,West,Home Office
O008255,2025-09-03,C0334,P041,5,62487.13,312435.65,123521.65,Chandigarh,North,Home Office
O008256,2025-03-19,C0379,P099,6,83318.99,499913.94,142417.08,Chandigarh,North,Corporate
O008257,2025-11-07,C0036,P081,6,56609.95,339659.7,93225.12,Kolkata,East,Home Office
O008258,2025-06-09,C0123,P089,4,20337.91,81351.64,17951.04,Ahmedabad,West,Home Office
O008259,2025-06-28,C0184,P030,2,22708.06,45416.12,18723.36,Pune,West,Consumer
O008260,2025-04-03,C0338,P002,3,38624.92,115874.76,44389.68,Delhi,North,Consumer
O008261,2025-05-17,C0325,P100,6,4708.17,28249.02,8011.32,Lucknow,North,Home Office
O008262,2025-06-02,C0257,P002,3,38624.92,115874.76,44389.68,Ahmedabad,West,Corporate
O008263,2025-10-27,C0251,P041,5,62487.13,312435.65,123521.65,Bhopal,Central,Corporate
O008264,2026-03-09,C0470,P007,7,26433.62,185035.34,76078.1,Delhi,North,Home Office
O008265,2025-04-27,C0357,P083,1,2542.64,2542.64,978.86,Bhopal,Central,Consumer
O008266,2025-07-17,C0001,P080,3,9117.15,27351.45,4929.87,Bhopal,Central,Home Office
O008267,2026-05-28,C0306,P043,5,11298.17,56490.85,16050.05,Jaipur,North,Consumer
O008268,2025-07-25,C0167,P090,4,4940.14,19760.56,4618.84,Chandigarh,North,Home Office
O008269,2025-06-06,C0460,P049,1,80416.62,80416.62,30685.9,Bengaluru,South,Home Office
O008270,2026-01-09,C0423,P052,4,48055.61,192222.44,56790.92,Bhopal,Central,Consumer
O008271,2026-05-19,C0098,P010,4,9887.42,39549.68,17571.52,Bhopal,Central,Corporate
O008272,2025-02-22,C0064,P072,7,50034.87,350244.09,92728.51,Bhopal,Central,Corporate
O008273,2026-02-11,C0067,P087,1,541.1,541.1,235.95,Mumbai,West,Corporate
O008274,2025-10-13,C0399,P032,3,19829.84,59489.52,20867.25,Hyderabad,South,Home Office
O008275,2026-06-14,C0254,P087,5,541.1,2705.5,1179.75,Bengaluru,South,Consumer
O008276,2025-12-22,C0120,P029,2,32781.8,65563.6,18181.96,Pune,West,Corporate
O008277,2026-06-25,C0017,P087,6,541.1,3246.6,1415.7,Bengaluru,South,Consumer
O008278,2025-10-03,C0480,P008,6,78288.81,469732.86,190385.76,Jaipur,North,Corporate
O008279,2025-01-02,C0368,P088,5,51535.17,257675.85,60193.05,Pune,West,Home Office
O008280,2025-11-16,C0433,P044,4,8155.53,32622.12,8287.88,Jaipur,North,Consumer
O008281,2026-02-05,C0456,P053,2,39651.46,79302.92,24495.84,Delhi,North,Consumer
O008282,2026-03-06,C0317,P007,4,26433.62,105734.48,43473.2,Bengaluru,South,Home Office
O008283,2026-03-27,C0443,P029,4,32781.8,131127.2,36363.92,Ahmedabad,West,Corporate
O008284,2025-01-24,C0292,P042,2,59082.26,118164.52,25713.3,Bengaluru,South,Corporate
